# Constructed from biom file
#OTU ID	10936.ATL.24059.giraffe	10936.ATL.24062.rhinoceros	10936.ATL.24081.rhinoceros	10936.ATL.24570.warthog	10936.ATL.24592.lemur	10936.ATL.24979.colobus	10936.ATL.24983.guenon	10936.ATL.24995.monkey	10936.ATL.25003.colobus	10936.ATL.25120.gorilla	10936.ATL.25121.giraffe	10936.ATL.25122.zebra	10936.ATL.25123.giraffe	10936.ATL.25126.zebra	10936.FD.0019.antelope	10936.FD.0040.giraffe	10936.FD.0087.aardvark	10936.FD.0088.aardvark	10936.FD.0089.aardvark	10936.FD.0090.aardvark	10936.FD.0099.wolf	10936.FD.0153.wildebeest	10936.FD.0156.wildebeest	10936.FD.0159.wildebeest	10936.FD.0162.wildebeest	10936.FD.0168.cheetah	10936.FD.0171.antelope	10936.FD.0174.antelope	10936.FD.01830.impala	10936.FD.01980.springbok	10936.FD.0204.zebra	10936.FD.0207.zebra	10936.FD.0222.zebra	10936.FD.0226.springbok	10936.FD.02290.wildebeest	10936.FD.0238.impala	10936.FD.02410.zebra	10936.FD.0256.ass	10936.FD.02590.zebra	10936.FD.0265.impala	10936.FD.0268.wilddog	10936.FD.02680.zebra	10936.FD.0290.onager	10936.FD.0291.onager	10936.FD.0292.onager	10936.FD.0295.wolf	10936.FD.0305.guenon	10936.FD.0308.guenon	10936.FD.0420.ass	10936.FD.0447.lemur	10936.FD.0455.ass	10936.FD.0472.lemur	10936.FD.0483.monkey	10936.FD.0490.monkey	10936.FD.0492.springbok	10936.FD.18730.gorilla	10936.FD.18951.gorilla	10936.FD.hippo.antelope	10936.NATL.24654.phorse	10936.NATL.24659.howler	10936.NATL.24666.phorse	10936.NATL.24711.phorse	10936.NATL.25028.howler	10936.NATL.25062.anteater	10936.NATL.25072.phorse	10936.NATL.25080.anteater	10936.NATL.25181.anteater	10936.NATL.25184.anteater	10936.TS.006.rhino	10936.TS.042.warthog	10936.TS.086.baboon	10936.TS.099.zebra	10936.TS.150.zebra	10936.TS.170.impala	10936.TS.172.impala	10936.TS.174.aardvark	10936.TS.182.giraffe	10936.TS.207.wilddog	10936.TS.208.wilddog	10936.TS.209.wilddog	10936.TS.210.wilddog	10936.ZU.18191.rhinoceros	10936.ZU.18195.wolf	10936.ZU.18199.gorilla	10936.ZU.18207.rhinoceros	10936.ZU.18217.lemur	10936.ZU.18228.gorilla	10936.ZU.18232.lemur	10936.ZU.18249.zebra	10936.ZU.18257.anteater	10936.ZU.18269.anteater
PWY-6387	84529.4150497244	47805.95321944278	95909.24707777394	52175.342509303024	109116.60359476115	59321.444474287164	40392.27294051288	58789.21687438925	70881.04506443843	71589.54474476427	69713.46341867888	62347.26856217597	62393.17084633788	67264.25332803947	100981.44167685161	77615.86754742963	144686.15683825227	91592.59206026616	98412.69208640081	92027.13057428307	100869.99871305237	127441.60473356536	69339.68892435898	87200.63545858492	12184.669255266568	122252.66282535158	116978.36342998304	100063.23658448315	148849.92222599377	85331.65943206509	114130.95631023182	119876.75745137305	110258.7287578923	58771.62498820757	124054.26958355615	102012.0522986861	106978.14537418421	102714.72123589556	120181.3348687941	76086.20031240974	71893.74958392739	79796.53967176574	106390.15117142946	90572.91285325665	120715.31285589554	95347.90731278047	71074.54776008274	77227.07274134771	69438.6889894698	63341.72635940634	45771.2190379526	32694.342555857347	69343.34823570172	80668.93600427391	64382.09809216686	63150.59807088885	64580.5771865497	100464.58801934267	41428.92997803231	48584.35341106967	69515.64217718277	47864.68475742904	35445.12855766199	90780.59923665384	85560.32260844563	47078.51883757128	57852.18534620793	80122.70966225932	90111.5200270611	102199.58381700568	114020.46463989707	87953.96653620941	91460.45943649016	62480.91283895834	82188.08160021603	92342.43489184768	79040.33899280864	78704.37409500894	105918.8680463096	49687.675119475374	63543.93198480596	86427.82494643665	80818.36684323932	67741.08907055974	100042.74856172188	107340.7391716852	61712.944471923896	98035.48186296037	108038.83191743882	70459.20760854684	76486.35983278509
PWY-6395	0.0	0.00019143008196539715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.074835657554112	0.0	4.2896346788067765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002870531179529839	0.0003588606425937493	0.00041850587983792274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.239758373300373	6.796606802310805	0.0	0.0	0.013925939804918254	0.0	0.0	0.0	0.0	0.0	0.00047832523056655455	0.0	0.0	0.0005501254337964117	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6396	12071.028589360398	3156.0596071290665	4849.923583178302	2108.637679347137	12440.442060610052	2207.505111313993	4619.730688971419	3891.9905479610416	2629.643601183783	4235.798894009454	2950.865423179933	1989.2919226662343	2203.341861390707	2621.136299813835	4839.013129067667	3066.7747915533027	66580.264883328	18286.967617838658	55566.92492257105	11405.678179890741	9647.138520223258	9529.46036541806	5291.306667076177	4391.946062228576	705.5226898704738	9711.21460385189	12919.463660254516	3420.6860671021327	5226.77879958633	2377.7759474396767	6608.814234623524	3940.9393793377244	3846.543962092827	3668.325362655805	3799.1347226146127	5323.651787896022	4186.924084865538	5658.879143179369	5425.49171900994	3467.3037901684706	1565.5506622508349	5503.678686046215	4317.439093485334	3711.3218865008644	8496.206703005368	4688.73872688711	4230.166771731667	4186.4961913702	12566.572945852213	3287.717873897794	2312.4215669940054	4642.702350689002	1898.8244655015758	4905.674361022693	3012.404999922421	9899.928432351784	16698.917401087812	3197.6697056258386	2591.9986023323345	1877.2048957542656	772.2995616256165	959.7313902057783	7277.163238442682	4512.355585547388	4088.1242487959253	10750.545634867654	4935.334762471293	9792.08833743045	4532.262006659299	4210.877917366758	6425.822874807931	2901.01272153959	4318.8087631745775	2249.2237331776805	3225.2245905746545	6684.951374995119	3748.427323096474	4182.415305604938	5724.885042528497	1880.4590749412873	3854.6118455756655	3928.6582697633453	363.43861881741594	9874.01252064489	5347.680291835551	5090.918707327424	8272.751972292046	6060.022731667823	4205.808283957397	7307.7726138697535	5729.6192860947685
PWY-6397	6.683693410979474	9.595757720950408	0.016245534968730373	0.020886806794696327	39.868863851654865	0.0335760133675563	9.665414042882201	0.05295100455349237	0.5279634553893933	162.82711318987094	0.03699653948955026	0.0	0.03125683722602525	0.06424656158216929	12.107979304532769	4.633660356378031	864.267404152592	366.61930253004687	67.13760519600282	1064.053178957234	0.0	9.087642569133383	817.3063521720342	740.1122739906893	96.96127428483761	7.059656248715547	61.53934421843991	11.37828732596053	0.061706576160107544	39.33906910076263	1.9983553963311378	91.96635048418895	3.9045897102389877	0.0111719923774385	0.04312021220641279	0.1893004656515559	90.10108600327612	28.301931460079057	2.66892395144129	0.06899158544998624	0.06993170423858139	25.54154152891422	2.771002733695933	17.200532164301453	0.039602929856009834	12.4094781975185	0.0	0.0	7655.652123664811	17.09311616917625	0.0	124.52077735035601	4.28203558932575	0.0	10.824584058081552	0.19280932539142046	525.002359880877	0.03917241705436963	0.0	0.9924130701412455	0.0	41.96897310930913	133.5690354473214	0.015218419919932594	8.79366077624877	4.7235355944027875	24.658218399313032	14.048136822367683	100.97774515567576	58.54673487573898	0.8521668973487859	0.0	0.044662056544653786	0.0	0.01796199050249672	716.6949846822316	7.2002149879023225	0.0	0.0	0.0	0.0	0.08823424896440502	0.0	0.0	0.29337592536596363	22.32327439967226	0.008885943042282522	0.0	0.19039016659417285	8.012247074013063	0.0
PWY-6404	2.887801923006571	1.2132817621073684	0.02689045900745333	0.03789792613303769	143.4629068236055	0.11262372754288869	1.1101781957145664	0.003002892181417364	0.4288353636994626	1.8856191380424	0.11285333597346157	0.0	0.10470858650691146	0.2150978676351242	1.0038346029396967	2.9963773377169693	2827.854022026627	4.567936219616198	229.20650784625758	624.9791082227665	0.0	8.418333567162206	298.92021189554316	321.1736012886795	44.09084763949558	3.0247709546827055	0.428924671590741	0.7595524020346983	0.23631498840862364	0.06118609551533402	0.037962916233995427	3.524948744262232	2.767678563068405	0.04387803857687683	0.15868720066170997	0.6339155020141446	12.86204239860458	0.008425846240372369	0.10628674552660353	0.2295041055092129	0.23391696249172347	2.4947190917029696	0.8208160924800575	0.1845669436209601	0.10308195875210088	0.0	0.0	0.0	769.7032512228005	0.24484219244987146	0.0	8.657988210990808	3.8856901344173473	0.0	0.09866779856809753	0.01051263722221808	2.8784419020228773	0.13106107315810336	0.0	0.8493132358385842	0.0	0.0	12.30882505669282	0.05686170205706354	31.720287643019073	3.943388493511201	0.0	51.398221846368386	1.0743970909089064e-10	2.0078316342093876	0.04878040576919939	0.0	0.14948483693260442	0.0	0.06588698554776726	627.6742025607407	26.7219134875414	0.0	0.0	0.0	0.0	0.25716872862241913	0.0	0.0	0.90568996672196	3.7525410220471302	0.029781133778848917	0.0	0.6373111348197361	0.0	0.0
PWY-6467	27482.155266483885	28494.579198892607	54647.83611977749	30187.777555392153	77160.39972195582	23631.000053601227	24294.946777492325	18406.314895053398	17588.20299579449	15263.997668381844	29146.549374657887	27243.725497484065	26095.547267305006	32609.61353536617	39776.63073284632	25657.6698194336	72012.4173344388	42759.116519627394	70132.17767552052	20117.505904249745	41450.08912369177	52882.390986813734	38329.13991707344	25268.35613594615	3906.613494288768	48316.31239558843	26066.640029698072	44821.820495265114	61865.310595016344	21764.066172154995	66419.0714420802	61120.64769033426	72479.35885731748	30064.076674752396	57896.883692504314	50237.980439813145	50104.58626191816	61105.656002899705	76027.07218244065	31774.267941993603	32530.777110042698	42115.20965464342	59043.077984919284	44179.61876784763	66274.1028539013	9125.555269860335	17144.88425848167	25463.81809762996	12232.650413890893	38947.20874922295	25011.824968022367	20127.480838082276	39349.190225699924	22267.224314487765	28419.305536960237	14805.361737372124	59633.1384451819	40639.67065803433	11733.241893257677	14158.58154814876	35622.53841550419	5004.559924935664	13060.617106076726	35734.049252863835	36932.56967714864	28996.64128952717	11805.76437927496	34243.831581352315	59609.0640689163	40385.4987186719	24590.378538200883	38452.8274449444	54158.22095426493	19091.62346816905	31594.159741131887	23209.81527417575	25466.262249176	33523.48620145454	37578.97467567331	4443.315184361189	13845.37062516382	43375.223097032176	38653.72174563755	21091.030950894565	47053.02679087659	34966.459516244206	22920.84557003648	33939.0502159958	66663.26868155203	4479.39685360491	8483.508142655808
PWY-6470	19803.459302340816	6685.105809695765	21271.708582027597	3173.2915780593803	3932.6943779380613	7303.188876304003	2466.029332985559	4551.305206865302	5081.713327419917	7297.353415807104	8387.896411328762	3422.426876407547	8333.739239880486	7588.322983734359	23122.200052245207	16122.53955071321	12417.67176041524	15977.754477698214	3905.7026678991747	32143.80122418744	3124.0947008372573	39075.38277361651	18331.936462813883	13506.038463969173	2407.71123693022	20334.3864739648	53443.290521705516	18003.370112641285	27523.81905029501	20219.743781154437	15515.836866688413	15820.840293133204	9307.28304677106	8042.839111165753	24225.811780655924	15606.510968850822	11896.807755497595	8931.576618905787	11011.542897313442	12463.601211264793	254.2663032687151	27373.04083530759	7503.117870324713	9752.896158862548	22423.828699637295	10615.560243611992	2121.875910349028	3237.4806346951937	37842.300003057644	19427.78190052649	7256.300599246451	2533.4152886202237	4203.253716260498	8100.266181046451	11993.347763511996	14675.240074019875	2387.9608035785104	18926.490914475802	9314.44761912801	3070.154193531146	308.49782302407186	6081.922997386552	13863.788018337342	9084.072455450456	5667.818144814213	13970.561612355094	13292.081867829784	4079.4796217316393	10564.242557153471	18454.400619893328	11199.755162293635	7486.551749062851	11977.584313684745	12862.992561919005	14443.523972683795	12105.000713958962	16302.083889032983	8358.807528728772	11928.041045222217	7124.511019982313	10775.9398239709	10946.509087231065	148.302728872107	10227.566381890949	13311.996995423433	7093.350206095811	13065.186032374131	5391.429658735923	12033.267756372137	32385.24059014681	18474.831813960398
PWY-6471	44200.619436963425	15525.560638050225	35176.937706901226	11262.918893151762	27511.94829431406	28669.44056213488	11166.857345296328	19297.05304011652	26282.9613503033	34565.55828221738	24465.195833979902	13504.258749051229	23258.186891809317	18044.488883796534	51325.12174744894	38200.82900512823	54273.021333074386	44287.297883717314	20465.879429640983	60559.570113959766	14582.073786140742	66486.98556274091	36091.12576149867	37108.70362884342	5942.873667756512	72816.71217228124	75594.57322601229	45990.09208139412	68573.35681095255	35019.74448850847	40596.200417406835	42184.63548024535	30258.305786854075	22168.136093224704	59022.56351654709	40732.38593343512	30689.337034045388	24331.63920401416	26171.401217709696	32928.71477501701	6196.105297077473	40243.213512842034	20660.53158133668	22005.643069589438	32905.229507541466	27068.602474922183	21882.578522179574	39447.364429903304	55398.15710405212	36953.611496956786	16929.259335022834	8066.499312909866	31499.215309010375	32397.79900269673	29632.945835237864	31584.923939274013	4440.688383246434	46065.662745609254	22057.971154651466	20663.431818354213	14561.782225786053	43557.01491884641	20621.561910097393	23619.95751571905	24547.99924280588	35899.12708804496	20377.24116052103	41903.55234104655	24938.19359567943	41065.81384179965	62393.94137148119	25112.15548045926	28522.785281934233	31392.50217942167	38014.75807415345	37586.97247151365	39718.92491626076	16619.47532826789	25251.369802497793	18285.36202382791	16181.480474734868	33109.437429690886	18232.417714381336	35996.81579042936	35490.94860576563	36314.458405175545	26991.052019473762	33666.86833984193	33266.545148656594	49366.6610938081	67836.47213897518
PWY-6478	8761.33038437008	14172.61323504309	33387.152432336996	22981.58111582775	8617.14487099082	9722.4652715041	5886.275913416041	10015.552191261466	11948.158185523058	12528.46139207253	14713.181875797847	14084.62028187282	11362.012919536435	19187.587536369585	14588.041416863965	11512.088992604782	26438.265140793992	35381.71076808407	21962.00190847144	25469.867291362458	18011.966387311426	21522.702623725272	6007.5052055263595	12058.796715156328	1833.8979913627754	10058.035747257238	13511.045553882757	16553.49896172841	24752.45354397007	7044.292932091641	33460.890615625205	33335.302060220805	43008.43169905031	10443.975122554346	23704.890710727163	18909.55114120277	36362.57926410799	33053.18351471842	39594.14405719002	10971.942095046725	21147.52954468207	22557.60082749405	52339.988425569245	33755.99302184946	37487.64429180603	13173.707917297254	15395.872931462645	16601.16850032885	6678.470612690325	9372.651337782714	13184.940053760789	1979.3948181533633	11750.051593215529	10231.929652072256	11036.620301075267	8984.182641864389	896.9585647681201	14825.157845384792	12390.636779831206	15509.827682347757	12177.845695161413	94.53896759226504	9910.850349873095	25414.88820639422	19266.562228532755	174.93478230058741	7513.269467798685	16032.948394699304	20340.52569480009	27977.504424141403	17108.52786541085	21387.37420931254	25569.181036199167	8692.177492390829	14354.42932173917	12398.140221138565	12792.412559658876	11145.87505475877	16616.29318093903	10808.454185034037	10200.844712268807	29612.527131370436	14093.195402680418	11338.839425523049	36613.545478185966	30689.91382364012	17005.606486092634	31672.52367321444	42960.62357424749	6278.927168165234	6251.759874069812
PWY-6486	0.0063106014263934265	0.8915055655676078	0.41093133220416733	0.18447886766959432	0.5874462206369079	0.8878517289586283	2.4518978976055563	1.1607952249420663	0.5011352345097858	0.43412535427194904	0.04637812959226198	0.22936872572716116	0.07767604878720512	0.2184073026564285	0.01990956716390411	0.1101313279528842	9.389128629544537	4.01712143940398	8.796847907484489	42.96768554346207	0.0	0.17792544016437994	15.578735906963933	13.323898828181871	1.902086106994321	0.13489695231840598	0.20474219164720556	0.032029677721159236	0.08928426955151192	2.2698815774708847	0.789299971563538	0.36619189948862824	3.0483754035666055	0.2354893828585635	0.0	0.10824370717295691	0.4807857256678972	7.579961502142718	0.7193999097253677	0.13683898924116425	0.0	0.8015756428951958	1.2990692640531742	0.5676638459502675	0.8851959888880341	8.800704171687906	0.006310251435258699	0.16951700048546214	132.450249026758	0.11063696872459178	0.27553758269332	2.7679819895638356	0.1792056754445513	0.18578256051201808	0.015528356902988967	0.17484756336645552	7.245438990867177	4.580096852889141e-06	0.0	0.0	0.0	4.122240591202862	0.0	0.3188013654907543	4.0727611637699574	0.0	10.83244325863378	4.837165356262911e-05	0.6239501973372708	1.854622490166336	0.12495419324480066	2.751888361843584	3.1565343645209163	0.0	0.0	1.1372239818017692e-07	0.0038839962021085007	0.0	0.0	0.0	0.0	0.25505586967880794	0.0	0.05730203700233532	0.03596860738382125	0.0	0.19659068118316725	0.0	4.03614057176146	12.004893610758783	0.17988658169421032
PWY-6505	2648.2458989886572	1243.7114914456486	763.533965116538	332.9358667950611	718.7078409608591	203.82415777148287	1265.7595640958439	262.35430473100797	1229.7890600106698	592.5425386387994	585.0739764308289	317.54058465837164	571.6758264786233	668.608161288559	1632.7774046767568	555.5775068406706	14441.181150020338	890.055122953281	4791.8586399832275	2093.5082244929713	8.222274159065773	7098.0192229384575	4866.409329445566	3295.1833050034793	473.09768252432536	1082.4663475225416	8453.160602707427	376.2129162294748	1089.364655278071	470.8782243819599	1301.2490106553307	2218.429085604756	1767.9217608006336	830.9033027981043	971.0485573221192	1761.999225214779	951.0349340710302	1001.9765009060037	1275.9512596121695	984.5118943143174	2.7651167323289294	1091.7272698450201	638.9744227293297	692.9133783573676	770.0906029942457	13.305125118970548	53.706101953717194	87.3934488082266	9993.188697181413	424.31949064003186	608.3279191484671	1631.082259164168	291.9453422931662	204.6884621978475	1041.2662800935739	175.03522440427125	689.9059512443218	1348.8401722681099	7.818817822887184	32.22324123883701	2.1118025676858694	0.0	4546.873842317111	750.0094049983624	866.8090855469103	94.11677857739123	190.93606862736445	225.5733594536221	2774.2018001682472	1353.8620278828014	770.7319879505575	868.8460635618397	1069.3307932945966	557.4692138035861	689.95775971031	228.23843962093105	1506.7031396383663	40.556115510742245	16.452154753697876	19.91944918060867	5.952186493527267	1833.8355725522417	0.2376881389934973	94.51087998143345	774.0213443253456	348.0281224759129	192.8629370541918	128.30700745684283	1558.466369547877	119.30577864773245	88.70078851540704
PWY-6507	37434.084151339266	20988.624148204017	42398.305732985726	30815.743065281986	24273.340473180655	30975.023455970328	12676.005848950916	21201.1284213486	38129.277005102434	34262.50007181911	33871.76341784561	25766.017161964828	30410.20976381658	30046.769756475056	52435.85814232616	33001.725182322356	29938.256602702313	27803.415740984485	26026.865703429285	25072.840972602025	58539.276259606224	65137.65254311109	34580.77784903485	39277.75498326034	4896.702470425998	63980.195109237444	46521.097221550306	51882.87136640075	72467.0372664094	55725.053979291246	52470.533868475344	68449.68831742735	54589.70413737991	27133.218797713045	69281.4764934861	47443.80926086515	50465.5870913886	49433.99667580668	56433.10969347419	32180.831033977738	66107.89531896173	40672.15271917617	71604.23820608544	51216.91003120126	56949.418765269584	54461.42745428241	47308.895465831	35262.907899233294	20250.790715297262	60199.0669559256	20616.646448747077	17384.240573167215	41181.06376221481	30466.21464805241	29974.319144398938	17403.625438120096	48840.06251268608	48313.425993884484	23000.051601045445	27929.53991880507	54948.32962335305	7329.517189676339	12748.516735465786	39420.79229383241	57084.42730063028	29573.419077267168	37576.76898977675	46172.26462823498	33284.49573131522	49674.17654932825	42815.16175741475	39425.906688686846	41413.39369103638	28577.897870593864	38858.06679385747	57359.41785581887	36425.31201246761	62668.11530550722	81360.42053050986	32427.724751442485	41979.963013042296	33574.435497715516	72828.42408313742	17005.14787555283	47987.883294811414	54392.645147794974	12680.899022333171	49345.399431533144	63816.29175612076	32518.016039567283	15978.86761060519
PWY-6519	38899.802075444204	27164.37988329705	48354.8183995331	20804.27713418613	100756.93605418532	21678.08788786216	35084.05484724912	16528.611079526087	20866.386865744258	14234.550238532278	35405.49051645276	30483.021604641322	32213.25204821438	32357.31065382263	44791.04882849124	30514.413593610974	108858.91703630531	64397.11983173322	92255.09949339373	36456.111186010414	17619.55693066408	56926.114001938426	54764.54958489596	28698.997884024186	4123.500148158692	70553.48174570296	31114.669160297755	47010.44257971345	66511.6186766695	36696.264677679705	57408.943317791185	53733.191934678835	54250.565332161466	33792.46775662641	56476.43826012169	51691.430290770004	39147.97499672193	45953.2219608729	66955.46041684598	36281.57251016067	29110.546235969337	47599.12782154309	51412.63840204508	35937.77577427061	59179.451581365174	13284.110768636663	21822.088252809197	19359.751777823498	21515.972833382537	44651.04684971529	21114.776737183478	24103.811845944652	32046.205088368508	22252.69846414796	31165.132044776205	9224.62559622796	75749.27158482902	43852.108575800405	6693.236097717695	10260.459934112592	34034.84684190541	10833.556182449327	20293.69128126673	34080.36301180391	46579.04430980122	41491.48619218363	20965.702732706748	38165.69312064819	76694.11911065706	37038.22610891258	21043.169523281085	40541.60437837202	45385.24891373511	22273.48301869205	27151.921755219624	24410.73105649518	30612.516136636856	53373.14888253621	69259.94332724546	8092.769371349322	26542.34104227001	35334.68868170565	58449.155404866615	19649.011731510913	35918.70880666011	35763.317336528664	17522.795016294676	32142.142362432794	56625.25559410241	6999.794749139072	4027.316284137624
PWY-6545	35358.363282649014	20216.790425803505	39056.32621023286	25410.32519204724	39852.09378669922	23952.586342505827	25888.361069959854	27825.729857450253	31307.322461318923	34437.83974759234	31923.682753380297	27182.531671254474	27590.77444305716	30051.485790608534	42090.75302231749	36630.248600120314	8336.405515821061	40146.589028914495	5369.523536624371	41803.06481778912	23361.60407322581	53889.088771794566	27596.77401499911	42725.733007366434	5888.993478764363	63844.17257079798	49904.76600837006	43124.22968558217	66705.47257262497	27220.32846418354	54739.84300305729	46682.27921456639	50124.421016646316	25462.636362859732	52057.0783946815	50388.203495775844	46769.54208930227	43687.24199911761	49547.75481963545	36349.26114947661	11374.402658148816	27224.17617610071	38096.12443371766	40156.27452768651	54087.25351783218	45166.39960406413	36738.73495883436	31768.46732084802	47609.34167755237	35882.46472375217	20426.332183994356	12420.524358775896	35461.024944354904	34836.938680948195	28906.660518666522	33642.9182033875	5275.074902233082	45122.00870566806	15296.244871012901	20192.303616173645	18845.89865779184	18794.941325360716	19714.143298230254	36858.84221994915	37772.6249787542	8835.325327442393	27746.86704636989	31438.89902998544	32822.322841560876	49367.09117035856	49777.85731757162	39668.84049371123	39613.552756909885	26496.18726440402	33284.76661960051	33448.070133828805	33605.68399804147	20880.07629038685	34796.58108589507	15958.729716617012	16187.001940555301	37587.251666058655	23573.2281995597	33474.54505936718	45201.673220646175	38719.24623717467	29631.86014787308	36589.41075135486	40745.1155181505	21055.968878664575	14911.894029736273
PWY-6562	11446.126604187006	5051.511542190287	11512.300177094487	4661.675412383207	31327.832348660224	1103.829402676121	6886.710517729063	2991.075207144877	4803.943475983072	3429.9890873661343	5548.824740142325	5477.03450290413	4161.5438946108125	5147.469022717973	2962.380498755924	4901.5728823990285	3370.6653321308377	238.93231644160812	4017.885275183116	1116.5670699060777	73.17740662241846	3175.0233466785326	19757.022560947844	10793.857301308115	1248.486043488811	25735.49358505992	2442.433494461566	3364.2331822800707	5114.793309743834	7062.94365970907	7197.233854742122	5344.296993714688	5108.983135755543	2859.8294025574733	3090.367044784595	2339.1524241978527	4092.281212115371	6787.510297836638	7461.6590137308285	1819.356540250409	39.48588796742696	6336.68060407227	4085.1921146929003	7590.335672543183	6512.978174647957	1561.4862845263974	12705.839811621596	2287.032384039126	20518.658428695504	1168.2472589724543	2287.1312347078397	2017.100615659779	920.7367382386723	4665.047076057024	1336.5936541833075	7122.948654555382	2827.085352470555	2363.3869385673984	884.5593538800188	1215.418925508179	990.9609784056992	348.4931136659522	1675.475413778133	6950.640744571019	7076.0310530877805	2132.1534220764315	710.7573470070146	681.3831359728051	26778.504151637902	9639.691066739588	4040.3580954245895	8448.329029399189	5192.062871252159	537.030960001123	941.7252793201566	775.8169848531095	2684.973228888397	34.584822980390925	48.707800684285495	582.232696958716	52.047041512234735	3429.132239169835	48.063009225761895	3664.3689483808353	4784.85868162461	8593.425893286627	2848.593716509494	3924.0875879128002	5094.034139053874	1971.1490244826978	1178.9835004355864
PWY-6565	0.0	3.541199996887131e-05	0.0013640532464338246	0.0	0.0	0.0	1.4161784855730351e-05	3.068584555617262e-05	0.0	0.0	0.0037510771015818413	0.0030727722919291858	7.94745591361171e-05	0.002383451354203303	1.1799508916898084e-05	75.6142728145232	10.642631214364679	0.40933631760833067	183.71592301091164	3.4765178043080236	0.0	0.0	15.834215946841073	3.1457443325775093e-06	0.0	0.0	1.8019655100763818	20.47970483578625	1.3378316453972811e-05	0.0	0.0	0.004253612239945182	0.0025530602247118075	3.9596347841414903	0.0	4.3280693488379595e-05	0.0	0.0010221168925657075	0.0	0.0195860792391319	0.0	0.0015309435797252844	2.403086399999581e-09	3.0042116999995877e-09	0.0027226727200917096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.724551863232029e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.015829410312086505	0.0	0.0	14.924448467776358	0.003071989262174917	0.0	1.888633670966261e-05	0.0035751770568453202	0.0028946402132077197	0.0	0.00573328271553701	0.0015310603797194994	0.0064781178472297285	0.0	0.0	0.0	0.0	0.0034270481601180952	0.0	3.462692902511093e-05	4.60532639999863e-09	0.0	6.05882225962622e-05	0.0	0.0	0.0	0.0
PWY-6572	6182.01138187034	5988.342094639274	8086.108233945223	10456.79708143043	3802.166867814666	3185.342355120418	2088.0211865624824	4725.500214008977	1903.852135079042	1014.8858875564388	10868.69693639036	3929.830763768996	12456.7676033685	4368.842731957342	28708.63133605019	13195.185804715007	41.41766253602069	2466.7587729804964	79.80293689991302	2029.8143490236419	21942.834732501487	31840.54172391174	4347.335612517862	14917.534139135423	1693.4660510080548	16848.437286878554	17500.24341032654	26284.646151570418	31272.029549525705	3297.1844127094337	9735.429718297417	37932.360801981136	10608.97410705269	9940.746881338098	40336.559631687494	17696.690513803493	18148.272121484664	11496.585206145535	9780.23823693667	13134.190543537188	27984.351556368325	8142.05439031041	20453.678295141755	12666.674657174184	15218.997616759269	14463.0001137765	1438.3448452194248	3746.4905782731867	1624.631838938192	2706.030657062807	3217.251769327633	1223.7270656688445	1796.6994984520452	715.9823251466083	13263.464042476824	575.533660325527	2.3281103235164355	25107.54119341753	834.9463215987824	1622.1505702009247	24946.49336522416	6.336411107377858	915.6784533186478	8072.356781887061	10463.546932857205	10.283279948742809	9105.030639178023	22474.37585814595	9528.631897777303	5466.883503154138	3041.1971345367656	5931.49472430663	6759.835244966397	13817.51295312319	19957.674044285624	14891.540077741854	14694.226414584395	18928.56489150996	24519.327325223596	8140.629448355469	16920.680023587694	8063.804579018642	26922.985405088195	807.2818677120536	11740.06578395498	9924.668337619447	901.1052519441542	14328.864372791302	26842.720266048404	252.6339056034093	349.0667471056017
PWY-6581	1.3238636837105955	27.28008537453424	35.56758261494493	20.44714049026839	8.705674582900144	1.4317107985478352	92.5850250708026	133.46336708293637	67.05289912999218	22.144752401369495	7.141976543636431	20.7225763925378	12.92057067854267	15.891341657323423	3.7118482009370077	15.110497461079241	34.13667471825043	0.0	5.449526010873434	31.355842304176072	0.0	1.6889062122633627	0.0	0.016813520071672312	0.0	0.0	1.2277605556204234	4.855712975655697	15.00473025207527	1.623890872610687	119.09732182250406	75.20563815882203	130.7673462212577	11.770125788308002	0.0	22.12243162294645	92.24109988376411	100.21416145120129	60.30660341152205	26.077048840066812	0.0	62.22903095130821	94.97523219091286	55.127874305135244	70.92800930840689	0.0	1.2993563508360004	29.257947002515618	0.0	22.273298326850647	33.31793627750623	0.00804355342935986	9.720351928529025	47.70814286295602	2.685191569957899	11.369413522282787	0.0	0.02721352063565467	0.0	0.0	0.0	0.0	0.0	47.97825079011435	22.21871138337566	0.0	5.399408686015042	0.010305888660077199	27.33810604707293	216.80563196855854	15.910093306085779	101.45378948501138	96.20553521099866	0.0	0.0	0.008824570516956825	0.7886266783731838	0.0	0.0	0.0	0.0	81.90545643768377	0.0	6.981173431685665	225.15915712679208	0.0	5.85339244522876	0.0	272.90133479581357	0.0	0.0
